"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"1046",2017-02-01,"Lane Jones","2016 BMW 4 Series Coupe 435i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A)","Every 2Dr Sports Coupe should be this good","Definitely go for the x-Drive all wheel drive option, even in Southern states, as the almost .5 second 0-60 improvement over the rear-wheel drive model is more than worth it.  Plus the all wheel drive provides you with the best winter driving traction and control that you can get.",5,2016," BMW 4 Series Coupe 435i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A)"
"1047",2016-10-19,"Dave","2016 BMW 4 Series Coupe 435i 2dr Coupe (3.0L 6cyl Turbo 8A)","Fast&Great Handling","Made extremely well. The rear wheel drive has fantastic handling; car flat with no lean on curves. Seats are very comfortable on a long trip and have good support. Comfort Mode drives great, Sport Mode is very high performance. Electronics are very effective and intuitive. Trunk is narrow and small.",5,2016," BMW 4 Series Coupe 435i 2dr Coupe (3.0L 6cyl Turbo 8A)"
"1048",2016-07-25,"linda shen","2016 BMW 4 Series Coupe 428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A)","Second 4 series in 8 month",NA,5,2016," BMW 4 Series Coupe 428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A)"
"1049",2016-06-10,"J.C.","2016 BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)","Test drive before you buy!","This vehicle is a wonderful and truly German engineering at its very best!!",5,2016," BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)"
"1050",2016-06-03,"Mr. X","2016 BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)","428i gran coupe 2016","I bought 428i gran coupe a month ago, drove it for nearly 1000 miles, this car is a beast on the roads especially when you activate the sport  mode you feel the car is roaring and eager for your push on the gas pedal.....handling and steering feedback is perfect, I used to have Mazda 6, honda civic, Kia sportage, Hyundai....This car is from another realm, if you are a type of guys that like fun in driving, acceleration and sharp turns then this car is for you....Add to that a great gas mileage for the power it generates. Around 27 mpg combined.My advice to you is that if you like to own the car until it dies then spend extra bucks on getting technology package (with head up display feature), premium package which adds a lot of conveniece, rear view camera, and if you live in cold area then add a winter package, believe me it worth every penny....It is a luxury sport car with acceptable cost and looks much better than 3 series ... If you are into luxury and do not care about fun in driving or if your budget is limited then search for a lower class cars.... (some new kia cars looks more luxurious from inside than my BMW, but driving and controlling is none compared to BMW)......BTW, if you have a family with big dudes (6'1 and above), then rear seating might become an issue.....",5,2016," BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)"
"1051",2016-06-03,"Craig Moss","2016 BMW 4 Series Coupe 428i 2dr Coupe (2.0L 4cyl Turbo 6M)","Ultimate driving machine - for real","This is our fifth BMW. Drove 3 series while we had kids at home. Then got a 1-series that was a blast to drive - handled like go-kart. Decided to go for the 428 instead of the 228. We got a 428i with a manual transmission. What a great car. Great handling and acceleration. Really nice transmission. A dream car on country roads. Took it up to Vermont on backroads and couldn't stop smiling. Quite and smooth on highways. Usually drive it in Sport mode - which makes a noticeable difference. The rear seat is big enough for adults, especially around town or for an hour or so. The 2016 model has so many great standard features. We don't care about GPS because we use our iPhones, so we didn't get that package. Just added heated seat/steering wheel. Makes it a great value if you don't load up on the options. Beautiful looking car with great lines. Many people comment on how great it looks. The Ultimate Driving Machine... and I don't work for BMW.",5,2016," BMW 4 Series Coupe 428i 2dr Coupe (2.0L 4cyl Turbo 6M)"
"1052",2016-05-10,"linda fiorelli","2016 BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)","Lots of fun in a ride!","This is a great car for anyone who rarely uses the back seat.  The optional M sports package gives the car peppy acceleration and tight handling, making it everything BMW drivers live about the cars!  But for 5 series owners, the car seemed a little too crowded in the arm rest and lacked the thigh support seats that make long rides comfortable.    You have to add anther premium option package to get the comfy seats 5 series drivers expect.",5,2016," BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)"
"1053",2016-02-21,"J. Haider","2016 BMW 4 Series Coupe 428i 2dr Coupe (2.0L 4cyl Turbo 6M)","A true BMW Marvel","A true luxury with comfort, class and excellent dynamics. The 4 series is a piece of art, technology, comfort and excellent dynamics.",5,2016," BMW 4 Series Coupe 428i 2dr Coupe (2.0L 4cyl Turbo 6M)"
"1054",2016-01-23,"George Golomb","2016 BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)","Fun Car","The convertible is fun to drive in good weather with the top down. What pleasantly surprised me is how comfortable the car is in cold weather. With heated seats, the hardtop convertible feels warm and delightful on cold days.Update: Now that I have had the car for 9 months, my appreciation for the car has grown. Except for a small glitch on one day (which was corrected in one visit by the dealer), the car has been very pleasurable to own and drive. I am glad I bought it. I am proud to drive it and show it to my friends. My friends like it too. One of my friends said it was the most exciting car he had ever seen.The BMW dealership has given me nice loaner cars when I brought my car in for maintenance, e.g. a beautiful BMW convertible.Update: Now that I have had the car several years and have driven about 17,000 miles, it continues to be a joy to drive. It has been reliable, fun to own, and I am proud to own it. During the winter months, I am primarily driving a Mercedes Benz SUV. When the weather improves in the Spring, I plan to drive the BMW more than I do in the winter.",5,2016," BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)"
"1055",2016-09-30,"Gail Sherman","2016 BMW 4 Series Convertible 428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)","Sun! Breezes! Fun!","Fun to drive. Hugs the road in comfort mode and sports mode is even more fun. Love the sport seats--the extension makes it so comfortable for my long legs. The electronics aren't that intuitive--I'm learning but all the dealers have ""BMW Geniuses"" on staff to train you--I just haven't had the time yet to go in. Only disappointment is that mine doesn't have the premium package, which means I don't have keyless entry like I'm used to. Not a huge deal--just don't like having to dig for my keys all the time.",5,2016," BMW 4 Series Convertible 428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)"
"1056",2016-09-18,"Betsy in Annapolis","2016 BMW 4 Series Convertible 435i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A)","Estoril blue beauty","In my honeymoon phase.  Drove out of state to PA to pick up this totally loaded 2016 435i X drive.  I test drove the 4 cylinder. Trading in my 335,  I wasn't happy driving the 4. It was sluggish and heavy. Not with the v6.   Highly recommend the M Sport package.  This car was loaded ( MSport, Nav, surround cameras, entertainment, etc) with everything I would have ordered,  except the price and financing couldn't be matched by waiting on a 2017.  It truly is the best of both worlds. Top up zero noise. Top down, wow! :-).  If you can still find a 2016, equipped the way you want, then buy it. The warranty is longer, too. BMW moved to 3 years for 2017.",5,2016," BMW 4 Series Convertible 435i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A)"
"1057",2016-07-10,"Subodh Datta","2016 BMW 4 Series Convertible 428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)","BMW",NA,5,2016," BMW 4 Series Convertible 428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)"
"1058",2016-05-25,"Rich","2016 BMW 4 Series Convertible 435i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A)","2016 BMW 435ix convertible test",NA,5,2016," BMW 4 Series Convertible 435i xDrive 2dr Convertible AWD (3.0L 6cyl Turbo 8A)"
"1059",2016-05-17,"Glen D","2016 BMW 4 Series Convertible 428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)","Love BMWS - First Hardtop Convertible","My fifth newly purchased BMW and this time I was looking for a convertible.  I narrowed my results to the Porsche Boxster or a BMW (4 Series or up...bigger guy).  I choose the BMW based on consumer and expert reviews, the hardtop opposed to soft top, and I love the four year no hassle warranty/service with these cars.  I may have went for the 6 cylinder (435i) because I prefer the power (as in past BMWs) but my wife owns a newer 328i and when in sport mode, I'm satisfied. Same case here - I have all the packages except cold weather (does have heated seats) including the 'M' package. More active suspension and acceleration....handles great.  Setting the level here though...this vehicle has so much technology that after reading the manual a couple of times, I still had a few questions for the dealership.  I'm a technology professional by trade so that appeals to me but for the non-tech types, the technology and/or communications package may be overkill since you'll probably never use the services.  My parents own an X5, are not tech savvy and barely use all the features available...just a point to consider. Overall, I'll probably drive BMWs for a very long time because I trust the product and the backend support/service.  One more note - I live in Central Florida so the chance to ride topless is pretty much year round hence desiring a convertible.Update 7/2018 -  Resale value used to be very good, e.g. 70% or higher after two years. Imagine my surprise when researching my $63,000 ride (all packages are included), I had a depreciation by over 50% in two years (with less than 5500 miles...yes 5500). I could purchase a 2018 new for what I paid for my 2016. As much as I love BMWs, I'll be looking at a Porsche Panamera next.  Yes, more expensive but the resale is highest for sport sedans. Too bad but I think BMW flooded the market with the ones and twos thus hurting resale values. If this doesn't bother you, I love the car and you should be happy if purchasing or leasing; even a CPO seems like a better deal if purchasing. BTW - I don't lease and purchase new.",5,2016," BMW 4 Series Convertible 428i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)"
"1060",2016-01-19,"Lee Moss","2016 BMW 4 Series Convertible 435i 2dr Convertible (3.0L 6cyl Turbo 8A)","Possibly the best convertible ""sporty"" car today!","Overall, this is the best convertible I have ever owned, and I have owned 7 convertibles prior to this purchase, one of which was an outstanding 2005 BMW 330ci convertible!  I traded in a 2013 Audi A6 and 2008 Porsche Boxster for this car, trying to get a combination that best reflected those 2 cars combined.  The BMW is not a sports car, nor is it intended to be, but it has the feel of one!  It is by far the quietest convertible I have owned, measured both by top up and down.  The wind reflector really helps, but it only works with people in the front seats.  The back seats are ""adequate"" for adults around town, but not for long trips.  The heated neck ventilator is wonderful anytime it is below 68 degrees.  I deeply value a strong sound system, particularly with the top down, and the Harman Kardon system does not disappoint.  We have taken several 7 hour plus trips, and it is very comfortable on the long trips, top up or down.  The engine and transmission are smooth and powerful, and they are more than 90% of the owners would ever want or need.  I loved my 2005 BMW, but this car is much sleeker, with a larger and more comfortable interior.  The trunk and fold down rear seat are outstanding with the top up, and more that adequate when down.  We comfortably took a week long trip to the beach with beach chairs and top down, which you couldn't do in most hard top convertibles.   I have the following criticisms:  1)  A luxury convertible should have available ventilated seats, and they are NOT an option, 2)  the navigation and sound system are not as intuitive or efficient as in the Audi, and 3)  the climate control is not fully automatic, it requires you to manually adjust the fan's speed and vent direction.  Overall, these are minor detractors, but changes BMW needs to make in this car.  I have owned the car for 5 months, and I truly love driving it and am fully pleased with my purchase, and confidently recommend this car if it is what you are seeking!",5,2016," BMW 4 Series Convertible 435i 2dr Convertible (3.0L 6cyl Turbo 8A)"
"1061",2018-07-14,"Kjam","2015 BMW 4 Series Coupe 428i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A)","Sexy bmw 428","This a great car for the person that appreciates speed power n comfort nice sleek body design among many amazing features will recomend for the person with no kids",4,2015," BMW 4 Series Coupe 428i xDrive 2dr Coupe AWD (2.0L 4cyl Turbo 8A)"
"1062",2018-02-02,"Greg Martin","2015 BMW 4 Series Coupe 428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A)","Best BMW I have owned","This car is super quick for a 4 cyl. I found myself going 100 mph and I swear I did not push down on the accelerator. The only thing that is a little squirrely is there is no spare tire. That may be a problem if you are going in a non populated area and needed to get a new tire.",5,2015," BMW 4 Series Coupe 428i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A)"
"1063",2016-01-20,"Tony","2015 BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)","Daddy like!","If you have the extra money and are looking for a quality built vehicle, the BMW 4 series Coupe is hands down your new car.  Handling, acceleration, comfort and just a damn fun car to drive.  There are to few cons to mention except for the elephant in the room.  The fully or even semi fully loaded 4 series will cause you to dig deep into your pocket book or wallet.  The only look the basic no frills 4 series  Coupe gets is as you pass them by in the lot on your way to the well equipped model.  The price was the only obstacle that prevented me from owning one of these dream machines.",4,2015," BMW 4 Series Coupe 428i SULEV 2dr Coupe (2.0L 4cyl Turbo 8A)"
"1064",2014-12-06,"paprof","2015 BMW 4 Series Coupe 428i 2dr Coupe (2.0L 4cyl Turbo 8A)","Happy NC driver","I just bought a 2015 428i last month. I added a backup camera and the oyster dakota leather seats but kept the price under $42K. The 2015 model also comes with bluetooth streaming. (The tech is OK but not on par with many other 2015 offerings from a range of brands.)  I'm a big guy (6'3"" and 300lbs) but I fit nicely in the wider, longer interior of the 428i whereas I always had trouble in a 3 series. I was also a bit cramped in the 2015 MB C300 and I didn't fit at all in the new Acura TLX. In my opinion, the ride, transmission, and handling are far superior to my previous two cars (an Infiniti G37 and Lexus ES350). The closest competitor is the 2015 MB C300 (or wait for 2017 Audi A5).",5,2015," BMW 4 Series Coupe 428i 2dr Coupe (2.0L 4cyl Turbo 8A)"
"1065",2018-05-19,"jerry","2015 BMW 4 Series Convertible 428i 2dr Convertible (2.0L 4cyl Turbo 8A)","nice looking","this is a M sport model...has a twin turbo and runs great",4,2015," BMW 4 Series Convertible 428i 2dr Convertible (2.0L 4cyl Turbo 8A)"
"1066",2015-08-21,"Jay Singer","2015 BMW 4 Series Convertible 428i xDrive SULEV 2dr Convertible AWD (2.0L 4cyl Turbo 8A)","Just about perfect for where we are in life","I just retired and my wife is about to retire.  It was time for a ""life-style"" car.  We wanted a convertible but, it had to be a hard-top for city parking and, to deal with our snow, we wanted either front wheel drive or awd.  When we saw this car at a car show it 'spoke' to us on an emotional level and it had those important features.  There aren't too many hard-top convertibles anymore; the EOS is on the way out, the Volvo C70 is history as is the Chrysler 200 hard-top.  The Lexus has zero trunk space even with the top up, and the Z4 and SLK are rear wheel drive.  The 428 x drive 'vert is just about perfect!  We decided to take delivery at the SC Performance Center near Greenville and it was a spectacular experience.  They let us drive their cars at high speeds, on a slalom course, on an off-road course, and, most impressively, on a skid pad that dramatically demonstrated the anti-skid program that prevented spin out.  Amazing!  Our car was dramatically delivered (and programmed) in perfect condition and we then took a 1500 mile road trip through the Outerbanks and mountains.  Over that distance, the car gave us ~31 mpg on 89 octane gas in ECO mode.  It's true that that hard top does take up trunk space but, we were able to easily carry two carry-on suitcases that allowed the top to be lowered.  (Our extra debris ended up on the small back seat.)  With the top down, the included wind blocker installed and the windows up we were able to easily talk without any buffeting.  Our local dealer has been extremely solicitous on price, and they threw in winter BMW mats, caps and usb charger.  We're very satisfied!Update:  We've now owned the car about a year and a half.  It continues to greatly please us.  Not a rattle, squeak or issue with anything.  I don't mind paying a premium price for a premium product.  This is a premium car!Update:  We're now about three years into this car and we have about 30K miles on it.  Other than having to pay for rotating the tires we continue to have no issues.  We just bought a 2018 suv that has every safety feature, i.e. automatic braking, lane control, adaptive cruise, bird's eye view, etc.  I'm hoping BMW will offer these features on our next one.",5,2015," BMW 4 Series Convertible 428i xDrive SULEV 2dr Convertible AWD (2.0L 4cyl Turbo 8A)"
"1067",2018-02-13,"shah269","2017 BMW 4 Series Coupe 430i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A)","Euro BMW Engine for the FAT American!","OK. Bottom line up front. I went from a fire breathing hairy chested mustached slightly off center BMW 135i with it's twin turbo (1 turbo per 3 cans) 6 speed (proper gear box) 2 door sports car that didn't have heated seats or steering wheel or rear view camera because real men don't need heated seats and they really don't care what is behind them because...well odds are you passed it which lasted me to 145k miles....tooooooo a......new to me 2017 BMW 425xi. Now lets compare the two cars! 1) When you turned on your 135i in the morning in your garage your knuckles grew fuzzy and your voice dropped an octave....that engine woke up!  And it woke up every fat American in your little town! When the 425 wakes up.....it's like drinking a cup of DD....it's ""coffee""....it's not ESPRESSO! 2) When you sat IN the 135i YOU SAT IN THE 135...I had the cheap fake black leather seats that were THE BEST SEATS I had ever sat in in my entire life! Everyone who ever sat in my car said the same thing...""HOLY HELL"" I now sit in the 425 xi with it's heated leather seats.....at 210lb i'm a ""skinny"" American and well this thing is as wide as a mom jeans wearing woman from Iowa who has a thing for mayo and stuffing and kale is the name of her bff not something you have in a salad. it has ""bolsters"" as in someone said they were there but well these seats are as flat as Kansas. You can manspread all you want in this car to hold your 140oz bladder buster from DD. 3) Transmission...I went from a 6 speed 3 pedal machine that switched gears like a sniper taking out rolly pollies at your local piglywigly to a 8 speed (really 8!) automatic / sport transmission that really thinks it's connected to an inline 6 with two turbos rather than the 2L 4 caned handbag that sits under the hood. But that said the fit and finish on the new to me 2017 is actually good! the IDrive doesn't wish to take us though the rougher parts of town to pick up copious amounts of narcotics and start bare knuckle fist fights like my old 135 use to do...and having an AWD car is nice.....but what would you know...you just Uber Eat's a bucket of KFC with extra mashed potatoes and coleslaw with extra mayo from down the street! So over all very nice car, very well assembled and in white it actually looks very good during sunrise and sunset...has some very nice lines that just seem to show up and make you smile much like my old 135i did. The 2L turbo is a nice engine and the 8 speed transmission is nice when you drive it and push it past 3k rpm. But here is the deal if you had a 6Cyl BMW before and are thinking of saving the world and going with the 4..........don't....it's just not worth it........I'm not saying i'll sell this car tomorrow and upgrade to the 6....i'll learn how to grow up and be an ""adult"" and maybe i'll even grow to actually be able to take a sip of DD and not spit it out and scream ""YOU CALL THIS COFFEE!"" but honestly ........ going from the 135i to the 425xi is like........well......how can I put it......my little 135i with it's OZ racing wheels use to get little kids to point and go ""oooooohhhh"" while my 425xi with it's stock wheels and it's quiet engine gets cougars to look over and go ""oh my!"" now you may be into cougars.......and you may also like to drink DD and stuff your face with a pumpkin filled twice fried fritter.....and that's ok.....but maybe you should have bought a Chevy? Or just drive it in manual mode!",4,2017," BMW 4 Series Coupe 430i xDrive SULEV 2dr Coupe AWD (2.0L 4cyl Turbo 8A)"
"1068",2017-07-21,"Thomas","2017 BMW 4 Series Coupe 440i 2dr Coupe (3.0L 6cyl Turbo 8A)","Great car","Drives great and feels the way a BMW should feel. So far my only concern is that the quality of the standard fake-leather seats does quite meet my expectations, and then the front door in the coupe version is so long that getting out when parked next to someone is often a challenge.",5,2017," BMW 4 Series Coupe 440i 2dr Coupe (3.0L 6cyl Turbo 8A)"
"1069",2017-05-13,"richard","2017 BMW 4 Series Coupe 440i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A)","BMW has its mojo back","In Jan 2017 I replaced my bmw435i xdrive  with the 440ixdrive with track package and manual trans; while the cars are very similar, the440 is big improvement; for a slight increase in price, more items are standard; seats better, interior nicer; entertainment system better ;although the is no longer hardwire controller for the i pod;but the main improvement is in PERFORMANCE;the new six is stronger smoother with better gas mileage; handling improved with quicker response more accurate steering ; more powerful brakes ;firmer but comfortable ride and that was with winter tires; the above mentioned is even better with the stock non runflat  Michelain pilot  summer tires;while the 435 was extremely  competant, this car has a stronger driver connection and is fun to drive",5,2017," BMW 4 Series Coupe 440i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A)"
"1070",2017-04-11,"KenRay","2017 BMW 4 Series Coupe 440i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A)","Sexy and powerful","I fell in love with the BMW F32 4 series the first time I saw one.  Long sexy lines, low and wide stance, long drop hood and long sloping rear.  The new inline 6 cylinder engine is a major refinement for what is probably the most successful sport sedan/coupe in automotive history.  When you start the car, it gives you a heart pumping exhaust note.  Not obnoxiously throaty, but simply exudes power.  The 8 speed auto transmission is silky smooth as a BMW should be, easily shifts down when power is needed.  Handling is tight and controlled, the low and wide stance coupled with nearly even weight balance front to rear means this car can corner almost anything. You really appreciate the extra torque when you punch it on the highway, no hesitation, just presses you into the back of the seats.  Awesome.  I have owned three BMWs and the technology is finally catching up.  The new iDrive version is intuitive and much quicker than earlier versions.  I actually use the voice commands; they are intuitive and much easier to use than in past.  I particularly like the connected drive app to send destinations from my iPhone to the Nav system in the car so when I get in, my destination is ready to go.  I also like that Pandora and Amazon music are fully integrated to the app so I can stream music directly through the car and dump SiriusXM once the free trial is over. The front sport seats are super comfortable and adjustable, while the back seat is not really usable for adults (short trips only).  It's a 2-door coupe, I didn't buy it for the rear seats.  I'm 6'-2"" and very comfy in the cockpit.  Ok, for the not so great - for 2017 BMW changed their included maintenance to only 3 yrs 36k miles which means three oil changes.  No more wiper blades, you have to buy a $600 upgrade to get wiper blades in the first 36k and another boat load of cash to extend the maintenance another year.  It's a real downgrade for buyers and makes BMW much less attractive to own.  If you have a 36 month lease, this doesn't affect you.  I have the same complaints as everyone else - run flat tires suck, are expensive to replace and harsh to ride on, the electronic steering is mushy compared to the old days although every car comes with it these days, because the suspension is taught the ride can be harsh especially on crappy Northeastern roads.  It is a great car, pure joy to drive, sexy and powerful.  Definitely worth considering despite the maintenance plan change.",5,2017," BMW 4 Series Coupe 440i xDrive 2dr Coupe AWD (3.0L 6cyl Turbo 8A)"
"1071",2017-02-27,"GG","2017 BMW 4 Series Convertible 430i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)","Great car, but could use a few improvements.","This is my second BMW convertible. My first was a 2008 328i. This new 2017 430i convertible is a very nice car with some improvements over the 2008 model but some disappointments also. First the good news. The 2 liter 4 cylinder dual turbo engine should satisfy most drivers. It has great pick up and is perfectly mated to the 8 gear auto transmission and greats 25% better fuel economy than my old 2008. The fit and finish is excellent and I feel confident this car will be just as reliable and trouble free as the 2008. The navigation is excellent, as is the voice commands. Gets it right 99% of the time. Now the bad news. After 9 years I expected a few more improvements.  The standard sport seats (which I had on my previous car) give great back support but are definitely too firm on the bottom portion of the seat. The blinkers on the side view mirrors are a nice touch, but are distracting at night. The dashboard layout is very familiar, but also a bit dated. For some crazy reason BMW decided to move the cruise control from a stalk behind the steering wheel to buttons on the steering wheel and in the process remove the power button for the radio from the steering wheel. I use the radio everyday. I rarely use the cruise control. The steering is lighter, but I think a bit too light. Brakes are also a bit too soft, compared to my 2008. All in all, a very nice car that I doubt will disappoint many people. I test drove other convertibles and came back to BMW. Choices are few if you want a 4 seater convertible.",4,2017," BMW 4 Series Convertible 430i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)"
"1072",2017-01-28,"Peter W.","2017 BMW 4 Series Convertible 430i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)","Good but not good enough","I lease a 428i and was looking to lease a 430i. I did an apples to apples comparison to a Mercedes C300. The BMW came out a few dollars cheaper at MSRP, but I got a better deal with Mercedes AND the Mercedes has a much nicer interior and more comfortable seats.",4,2017," BMW 4 Series Convertible 430i SULEV 2dr Convertible (2.0L 4cyl Turbo 8A)"
"1073",2018-07-03,"hedhuntr1963","2018 BMW 4 Series Coupe 440i 2dr Coupe (3.0L 6cyl Turbo 8A)","until you drive it, you won't get it","I said I would not get a car without ventilated seats and with black leather in nc, until I drove this thing. I also said I wouldn't fork out the money for the adaptive M suspension. HOLY C%$P!!! This is like flying in an f-16. BMW lost their mojo after 2008 but they are back!",5,2018," BMW 4 Series Coupe 440i 2dr Coupe (3.0L 6cyl Turbo 8A)"
"1074",2018-05-25,"Lisa","2018 BMW 4 Series Convertible 430i 2dr Convertible (2.0L 4cyl Turbo 8A)","my new car","previously had a mercedes convertible year 1998 . this is an upgrade. first experience with BMW.  Love it.",5,2018," BMW 4 Series Convertible 430i 2dr Convertible (2.0L 4cyl Turbo 8A)"
"1075",2018-04-10,"Morgan P","2018 BMW 4 Series Convertible 440i 2dr Convertible (3.0L 6cyl Turbo 8A)","Die ultimative Fahrmaschine","This is a great car.  It looks, smells, and performs very well.  Getting behind the wheel, lowering the convertible top, and turning up some music, a smile cannot help but form on your face while you drive.  When you need outstanding acceleration, it is there.  The hard top makes for a very quiet ride when up.  My wife and I love our 2018 BMW 440i convertible!",5,2018," BMW 4 Series Convertible 440i 2dr Convertible (3.0L 6cyl Turbo 8A)"
"1076",2018-02-14,"M Zimmer","2018 BMW 4 Series Convertible 430i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A)","2018 BMW i430 convertible","expensive but reliable",5,2018," BMW 4 Series Convertible 430i xDrive 2dr Convertible AWD (2.0L 4cyl Turbo 8A)"
"1077",2017-03-28,"Lawrence DeANGELIS","2016 BMW M2 Coupe 2dr Coupe (3.0L 6cyl Turbo 6M)","m2","rear seat mostly unusable maintenance cost prohibitive after warranty",4,2016," BMW M2 Coupe 2dr Coupe (3.0L 6cyl Turbo 6M)"
"1078",2018-03-06,"jc","2017 BMW M2 Coupe 2dr Coupe (3.0L 6cyl Turbo 6M)","BMW M2 review","The DCT allows a good mpg. Still we can enjoy strong accelerations when we feel. Some say the ride is stiff. I would correct it by saying the road quality is probably poor.",5,2017," BMW M2 Coupe 2dr Coupe (3.0L 6cyl Turbo 6M)"
"1079",2017-12-30,"Rich Rausser","2017 BMW M2 Coupe 2dr Coupe (3.0L 6cyl Turbo 6M)","2017 M2 Nirvana","This is my 6th BMW and it is the best one yet. The M2 has phenomenal power and handling and it is a relative bargain too. The manual transmission is a joy to use in daily driving.  The clutch pedal feels light and the engine has so much torque that you can easily skip gears. Unless you are tracking the car you don’t need to hit every gear when you accelerate. It’s not unusual for me to start in first gear, move to 2nd and then shift to 4th then 6th gear. The car comes pretty much fully loaded with only a couple of available options. Compare the loaded MSRP of the M2 to a comparably equipped M235i. They are nearly identical in MSRP. So what do you get in the M2 that you don’t get in the M235i?  You get more power, better brakes, wider tires and better performance. The M2 also comes with a standard limited slip differential which is a $2,700 accessory on the M235i. M2 fuel mileage is about 24 MPG in my daily driving and I get 29 MPG on long highway trips. One thing to note, the suspension is stiff and it is not adjustable like it is on the M235i. All-in-all, this is one of BMW’s best driver’s car.",5,2017," BMW M2 Coupe 2dr Coupe (3.0L 6cyl Turbo 6M)"
"1080",2017-05-26,"Brian","2017 BMW M2 Coupe 2dr Coupe (3.0L 6cyl Turbo 6M)","2017 BMW M2  6 Month Owner Review","For reference, I'm a 53 YO Male.  I've owned 9 BMW's but this is my first M car.   First car I've ever purchased without a test drive because it had to be ordered.  My dealer was great and allowed for a European Delivery at the WELT center in Munich.  I HIGHLY recommend this delivery but that's another story........      Delivery to the US was NOV 2016.   The car has so much usable power.  0 to 60 in about 4 seconds.  It always feels under control.  It would be hard to find a car with better brakes.  2017 models have the new IDrive 5.0.  It's a great system and easy to use.  This car also has the SMG Auto trans, executive package and apple car play.  That is every option.  Easy to order one.  Pick 1 of 4 colors, pick the interior (Only Blk) and check any of the 3 or 4 options...........I love the looks of this car, very stealth, exhaust is pitch perfect.   IMHO, there is not a better sports car value for performance vs price......There's a saying.....If you get out of your car and don't look back after walking away, you bought the wrong car.   I always look back at this beauty.",5,2017," BMW M2 Coupe 2dr Coupe (3.0L 6cyl Turbo 6M)"
"1081",2018-06-18,"Neeka","2014 BMW X3 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Awesome Sporty Mom who has it all Car!","Love it, got red so it’s fun sporty and a luxury car!",5,2014," BMW X3 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"1082",2017-09-21,"Georges Pelpel","2014 BMW X3 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Peppy ride and Comfort","The X3 is a pleasure to drive, very responsive yet sturdy and quiet. I love the iDrive controller and the Heads Up display. Firm yet comfortable seats.",5,2014," BMW X3 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
"1083",2017-06-18,"J Galper","2014 BMW X3 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)","Beware-Great drive/poor value","Be sure you have lots of money to spend on upkeep- once the warranty is over it will cost you. Dealer costs are very high and parts are astronomical. I love the way the X3 drives but if I were to do it over I wouldn't. My dealer wanted $500 to update my navigation map! Ugh!!In fact I just traded the vehicle for another non- BMW.",4,2014," BMW X3 SUV xDrive28i 4dr SUV AWD (2.0L 4cyl Turbo 8A)"
