"","Review_Date","Author_Name","Vehicle_Title","Review_Title","Review","Rating","model_year","model"
"884",2014-05-15,"chitag","2015 Audi A3 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6AM)","Love it!","I'm a few weeks into my new 2015 Audi A3 after having had several VW's (Eos, Rabbit, and a Jetta). I love it!! I got white with black interior, premium plus, sports package, and bang & olufsen speakers. I didn't get the MMI navigation simply because I won't use it -- so why pay for it.I think the most surprising thing for me is just how fun the car is to drive. It's zippy; especially in sport mode. It's definitely not ""just another Jetta."" The engine/transmission is completely different than VW's, and it really has a lot more power. Plus, with quattro, it's all wheel drive.It's definitely worth the money. It's very nice; all the bells and whistles you want and need.",5,2015," Audi A3 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6AM)"
"885",2016-04-24,"Gordo","2015 Audi A3 Diesel 2.0 TDI Premium Plus 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","I said ""Bye, Felicia!"" to a BMW 328 for this car","I purchased this car as a CPO with 13,000 miles (it was a dealer loaner) after getting rid of a very problematic BMW that was in the shop every month for the 9 months that I had it (always a new issue). I was leery about getting another VW product after being burned with issues galore by two late 90's-era Jettas and my 2004 Passat, but that was a long time ago and I had recently read that Audi reliability was #3 or #4 out of all brands, so I took a leap o' faith. It's been a month, and so far, I have been VERY impressed. I actually have the 1.8T with the Premium Plus package, and it has everything I could ever want-heated seats, Nav (which comes with a free 6 month subscription to AT&T that turns the car into a rolling hotspot and links the Nav up to Google Earth-which is pure awesomeness), Dual Climate AC, and the best part of all-the Bang & Olufsen stereo-which truly is ""banging'"". I had the Harmon Kardon stereo upgrade in my 328, and I didn't think it was possible-but the B & O system is way better! Thus far everything is working as it should-no interior lights have burned out nor interior trim pieces have broken off, a la my previous VW's.I recently broke the car in on a Cannonball run to West Texas-6 hours in the car and the seats still felt comfortable. The car is rock-steady at 90-100 MPH, and passing power is more than ample.  My only complaints are sometimes there is excessive road noise (dependent on the road surface, of course)-but I believe this is due to the lower-profile optional 18-inch 10 spokes that I have on my car. Also, due to these tires, you can feel more imperfections in the road, and I don't like the way the brakes feel when braking with these tires, either.The car is small, but it's designed to be a small car so I'm really surprised when people say the trunk space and backseat are inadequate. Duh. I have no kids so it's a perfect size-my BMW was actually too big for my preferences. The gas tank is relatively small, so I find myself filling up more only due to its size (I think 12 or 13 gallons max) and not due to bad fuel economy-in the traffic hell that is Austin I still average 28 MPG. This car is right-sized with very sophisticated styling that pictures don't do justice. I think these cars are a fantastic value if you get a slightly used one, mine brand new cost $37K with all the options I have.",5,2015," Audi A3 Diesel 2.0 TDI Premium Plus 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)"
"886",2015-12-17,"Anthony K.","2015 Audi A3 Diesel 2.0 TDI Premium Plus 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","surprisingly missing some standard stuff","Let me say right off that I love the car.  Having owned 4 diesel VW Jetta's previously, it was time to move up.A few small quibbles though:   No heated seats???  Are you kidding?  My last Jetta cost 14 grand less and had heated seats.And the big gripe:   You cannot move the or extend the sun visors.  In other words, if the sun is coming at you from the side and you position the the visor to your left while driving, there is a huge 7 inch gap,  which cannot be blocked because the visor will not slide in or out.   Again, even the cheaper Jetta could do that.Very annoying.Oh, and the GPS system is fairly useless, and will be expensive to update, and event which can only occur once per year???!!!  Stick with Google maps.Other than that, the car is extremely solid, and very confidence inspiring while driving.",4,2015," Audi A3 Diesel 2.0 TDI Premium Plus 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)"
"887",2015-08-16,"DogDays","2015 Audi A3 Diesel 2.0 TDI Premium 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","Audi vs BMW","UPDATED REVIEW:I don't need to write about dieselgate which applies to my car because we all now what a disaster this is for TDI owners and the environment! Functionality: the NAVIGATION is THE PITS. First of all it doesn't recognize many street addresses, businesses and locations. It doesn't take into account traffic- I live in LA so it's useless and it gives you random hazard alerts that are hundreds of miles away- there is no way to program this. In short, the navigation is 100% USELESS and I am forced to use Wayz every time I get  in my car. BLUETOOTH: NOBODY CAN HEAR WHEN I TALK ON THE PHONE USING MY BLUETOOTH.  I have to move my head close to the speaker and shout into it. Other issues: the car doesn't come or even make an emergency spare key (usually plastic) so if you surf, don't want the valet to have access to everything in your trunk, or are sporty it's a huge inconvenience- the only option is carrying a very bulky metal key.Positives: the trunk has hooks which are great for grocery bags. The car looks great and sporty but I certainly don't get the mileage advertised.",3,2015," Audi A3 Diesel 2.0 TDI Premium 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)"
"888",2015-05-01,"dilbert1463","2015 Audi A3 Diesel 2.0 TDI Prestige 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","Truth in Mpg 44.2","Update: VW Diesel Scandel has changed my opinion 180 Degrees. Can't wait to trade away from this car. Don't want to be associated with VW Audi. Who knows what other representations are false? Safety ? Reliability?",1,2015," Audi A3 Diesel 2.0 TDI Prestige 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)"
"889",2015-03-18,"rickykim714","2015 Audi A3 Diesel 2.0 TDI Premium Plus 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","Horrible Service","Bought a 2015 Audi A3 a little over a month ago. Great car, but having problems with the navigation MMI already. Tells me that the car is somewhere I am not, and doesn't catch the speed traps which all other Audi's do here in Korea. Took it to AUDI KOREA service center twice and they can't figure it out. Basically told me I am out of luck. This is of course AFTER taking my car our for a 44 km joy ride and unplugging the black box so there would be no evidence (expect for my empty gas tank). I just hope Audi Headquarters finds a solution to fix the MMI because the AUDI KOREA dealership and service center are incompetent and horrible. Please hire employees that know how to fix their own produc",3.125,2015," Audi A3 Diesel 2.0 TDI Premium Plus 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)"
"890",2015-03-14,"dann902","2015 Audi A3 Diesel 2.0 TDI Premium Plus 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","1st time Audi Owner/Love the TDI","My last 2 vehicles have been BMWs. I was open to other German automakers and very interested in a diesel vehicle because of the fuel economy. I was also looking at the '15 328d, but ended up with the A3 as it was more affordable (also smaller). My last vehicle was a V8 550i with very poor gas mileage. Now with my new A3 TDI I am getting 45-48 mpg on my commute to work. The interior is very simple but elegant and uses high quality materials. I got the sport package and the sport seats are very comfortable. I am very happy with my purchase because I accompanied my goal of finding a vehicle that is very practical, fuel efficient, a luxury brand, and not too expensive. I  highly recommend the A3",5,2015," Audi A3 Diesel 2.0 TDI Premium Plus 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)"
"891",2013-07-24,"FT02","2013 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","Pleasantly surprised.","All my trepidation of owning a diesel in a cold climate have melted away.Cold weather operations a breeze due to heated seats ( not like the seat warmers in my Q5) that even my wife had to turn down. Audi has an aux heater that starts blowing hot air in about 2-3 mins when it's -20.I commute everyday and fill my tank about once a month. The fuel economy is attractive paying for itself each time I fill-up.",4.875,2013," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"892",2010-07-19,"bobby","2010 Audi A3 Wagon 2.0T Premium quattro 4dr Wagon AWD (2.0L 4cyl Turbo 6AM)","2010 audi a3 2.0t quattro titanium pkg.","Had the car almost 2 months now and cant stop driving it. I make excuses to take it out for spins all the time. The car is pretty rare i have only seen one in my town which makes it pretty exclusive. i have had people follow me just to ask me questions about it. It is definitely one of those cars which look better in person. Pictures do not do it justice. The interior is very classy and understated. the exterior has good lines and looks like it will age well. The performance is excellent though it is hard to compare it with anything, its sort of in a class of its own. The grip is amazing i was surprised on how nimble it was, especially having quattro and using launch control from a stop.",4.75,2010," Audi A3 Wagon 2.0T Premium quattro 4dr Wagon AWD (2.0L 4cyl Turbo 6AM)"
"893",2016-05-29,"Joe","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","bittersweet: sweet to drive, bitter to maintain","I bought this car used, from a low volume dealer (shady, I know) with 54k on the odometer. It was a terrible purchase, even at a price I thought was great. It was leaking coolant the third day home, and required over $5k in repairs the first year. It was out of warranty, buyer beware, etc. I still like the car. It is expensive to fix, but when it is good, it is really good. Nothing cruises at highway speeds like a German car. Plenty of power, even on a high mileage engine. One thing I learned during the first year of ownership is this: don't take it to a dealership for service, period. You will overpay, in a ridiculous way. Example: bent rim, new wheel: $825. Really. I bought four new wheels and tires on tirerack.com for a hundred more than that, and they were lighter rims, and look better. That is just one example. The best thing you can do is learn to do your own maintenance/repairs and be vigilant. Read the online forums and watch the youtube tutorials. You will have to buy all new tools with a german car though. It is nothing like an American or Japanese car, which I have previously owned. Lots of starbolt fasteners. Even the wheels are held on by lugbolts (17mm) instead of lugnuts, which freaked me out the first time I rotated the tires. Most used car ownership experiences have a few repairs involved, especially once you break six figures on the odometer. For an Audi/Volkswagen, the parts are expensive and the service at the dealership is outrageous. I suppose I knew that going in, but that first year was rough.The interior is holding up pretty well and it looks like a much newer car than it is. The front seats are supportive and comfortable even on long road trips. The leather has held up well with a minimum amount of creasing and no cracks. The seatback on the passenger side did randomly detach at one point, but I was able to fix it with a pair of pliers and some glue. The navigation system is one of the least user friendly I have ever used, with a very cumbersome amount of effort to program a destination. It works fine once you get it programmed I guess, but I just navigate on my phone to avoid the headache. The bluetooth is easy to program at least, but it doesn't stream audio to the radio. The system does have an input for an aux cord though, and my wife likes the satellite radio. The sound is great.The performance is the best part about the car. It is a GTI in a fancy suit. Plenty of power to keep the driver entertained and with the S-line sport package you get great steering feel and confidence during cornering. Under aggressive acceleration I get a lot of wheel slip, which is the only gripe I have. Even with grippy summer tires, you have to baby the throttle a little bit. Most drivers probably aren't as lead footed as I am though, so it may not be an issue for most. The transmission is as high end as I have ever driven (manual), with smooth clutch engagement and a shifter that slides into gear like a hot knife through butter - so smooth. It feels very refined, but is every bit the sport hatchback when you want to play.The exterior of the car has also held up very well. The paint is still glossy like new. The styling on this car was well ahead of its time, and it doesn't look even a little dated. My wife fell in love with it because of the looks, and she hates hatchbacks. I get compliments on it all the time.You take the good with the bad. The Audi has been a bittersweet ownership experience. Sweet to drive but bitter to keep it running.",4,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"894",2015-10-17,"Artie","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","One of the vehicles I've owned that I will miss.","Solid car. Tracks great. At 72 on cruise control gets 30 mpg. Averages between 27 and 28 mpg combined.Have been very happy with it but looking for something a little bigger, but still in a sport back, or hatchback. Same thing, different terminology.",4,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"895",2010-11-15,"paul","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","A lot to like","I love the car. It does very well at providing both exceptional fuel economy, and the visceral experience of driving a performance car. While not a rocket, the car is fit for the fast lane and is really fun to drive.",4.5,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"896",2010-08-31,"JJ","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","A3 TDI","This is a great little car. Have had it for 7 months and am very pleased with it. I bought it primarily for it's fuel efficiency and not disappointed, averaging 45 mpg hwy & 37 city. Car is comfortable, quiet and has fairly good handling. The A3 has a clean exterior (sport wagon look) and a well laid out interior. Audi builds a quality car and while the A3 is their entry level vehicle, my opinion is that they did a fine job with the A3. It is pricier than the VW Jetta TDI but the detail level between the cars warrants the higher price.",4.875,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"897",2010-07-02,"Mark","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","Acceleration issue?","Less than 2,000 miles on the car and I've noticed a sudden loss in power twice now when accelerating from a stop. Once from a traffic light was simply annoying and the 2nd time pulling out of a parking spot into traffic was dangerous. Anyone else notice this?  The normal performance is great.  The car is at the dealer for repair now.",4.375,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"898",2010-05-29,"William Kayen","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","Still the best.","I have the car now for 5 months and still find it amazing.  It has performed flawlessly without any glitches and the mileage has been great. The interior is so versatile and handles all my needs.  I feel very safe and secure when driving and would make the same purchase again. I highly recommend the TDI to all.",5,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"899",2010-04-08,"Martin","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","Still in love","At 4,000, am thoroughly in love:  Blast to drive, lots of torque, great mountain road control with paddle gear selectors. Plus, averaging 40.8 mpg combined (no commute traffic, lots of freeway).  Corners tight and flat, excellent control.",4.875,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"900",2010-02-26,"David-A3TDI","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","A3 TDI perfection!","Had been interested in purchasing a diesel for some time now but never seemed to make financial sense until the A3 TDI came out.  Only $1200 more than a standard FWD A3.  The Fed tax credit of $1300 covered the difference plus the state waives sales tax.   What a great car!  Love how it drives and rides. The TDI engine has plenty of pull to get on the highway and for passing.  The interior is very impressive with surprisingly amount of room. The exterior looks fantastic especially with the LED/xenon headlights and black sunroof.  Extremely happy with the purchase. Averaging 39 mpg.   Great job Audi!",5,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"901",2010-02-06,"Martin","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","First Update","Passed 1000 miles with flying colors.  Able to push it a bit and diesel torque is evident.  Combined mileage at about 35 mpg, highway over 45.  If the reliability holds up -- so far, so good -- will likely sell my second car ('98 BMW540).  Couldn't be happier but am looking forward to an A4 wagon with diesel.  More wheelbase, more power. Caution: This is a small car, not for large people.  At 5'7"" and 130 lbs, it's just right for me.",4.75,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"902",2010-01-28,"W Kayen","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","Little Green Machine","Traded in a 2008 Prius that had a lot of technology but no comfort. The A3 is amazing and so beyond all I could ask for.  It is very upscale inside and out.  The mpg is excellent and the torque is a thrill.  The Ipod interface allows me to have a lot of CD's in an organized fashion, and the Bose sound is so clear and deep.  The Navigation has real time traffic and a crisp and clear screen.  I love the LED lights front and back.  The car in Ibis white looks very European, especially with the black open sky roof.  The transmission feels like a manual without all the work.  Storage room is a little better than the Prius.  I highly recommend the A3 TDI for MPG as well as practicality.",5,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"903",2010-01-25,"Martin","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","Two weeks old","Just had my A3 TDI for two weeks but, so far, it's an outstanding little vehicle.  Peppy, quick steering, and great to shift in the manual mode.  Build quality and economy are excellent, ride is a tad choppy but sure-footed, comfort is adequate, and interior and exterior are show- stoppers.  My other car is a 540 BMW, so the downsize is taking a bit of adjustment -- don't know how I'll like the A3 on a long trip -- but so far, a big thumbs up.  Anxious to take out to the interstate for a 500 mile shakedown.",4.75,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"904",2010-01-10,"kmke","2010 Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)","Audi TDI","Bought our car Dec 23rd - drove 500 miles home - we are averaging 35 mpg in the break in period. Enjoying the comfort and fun of driving but find the navigation system very deficient compared to our Lexis RX400h system. Wish AUDI offered homelink in this car - the convenience group would be even more convenient with the ability to open at least a garage and neighborhood gate.   Irritating rattles in the sunroof are waiting adjustment. Wish AUDI included at least one quart of oil for the break in period.   Overall very pleased with this car - would highly recommend.",4.25,2010," Audi A3 Diesel 2.0 TDI Premium 4dr Wagon (2.0L 4cyl Turbodiesel 6AM)"
"905",2017-01-13,"Ron Nascimento","2016 Audi A3 Convertible 2.0 TFSI Premium quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM)","Awesome convertible - Tricky transmission*","This is my first Audi. I had a VW Polo before that I really loved and this Audi rides even better (sure more power, better transmission....). My biggest concern about this car is the transmission while maneuvering. most specifically when shifting from Reverse to Drive, it always makes a funny noise and you can feel that something went wrong. After a while you get used to it and if you are patient enough to wait 3 seconds it wont happen. I was really surprise that nobody reported this issue on the previous reviews. Different from what most people say about not using the back seat, I have a 19 months baby that loves to ride with the top down. Yes, space is limited but you have to keep that in mind and use a larger car on longer trips. The quality of the materials are SUPERB!! Everything is extremely easy to use and perfectly located. Driving it on back roads is an awesome and relaxing experience. The short wheelbase, powerful engine and excellent suspension makes you feel like you are driving a Formula 1. It hugs the asphalt on every curve and the feedback from the steering wheel is outstanding. This is my 2nd year with the car and I'm loving everything about it.",5,2016," Audi A3 Convertible 2.0 TFSI Premium quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM)"
"906",2016-10-17,"richard stevens","2016 Audi A3 Convertible 2.0 TFSI Premium Plus quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM)","Great but Place of CD poor","CD should be like the A5. Putting it inside the glove compartment is poor.  The blind or land change light is excellent !!!!   The change to your songs is poor. This too should be put in your glove compartment not in the instrument next to your hand.  That part should be open to keys etc.  My A5 was far better !!!",4,2016," Audi A3 Convertible 2.0 TFSI Premium Plus quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM)"
"907",2016-07-28,"Talayna Marco","2016 Audi A3 Convertible 2.0 TFSI Premium quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM)","Love my Audi!","I absolutely love the way my new car hugs the road when I drive.  It drives like a dream!  The stereo is great too, I can hear it perfectly clear with the top down!",5,2016," Audi A3 Convertible 2.0 TFSI Premium quattro 2dr Convertible AWD (2.0L 4cyl Turbo 6AM)"
"908",2016-06-28,"Nathan","2016 Audi A3 Convertible 1.8 TFSI Premium Plus 2dr Convertible (1.8L 4cyl Turbo 6AM)","Empty Nesters Love 2016 Audi Cabriolet","Wife and I are ""empty nesters,"" making the A3 cabriolet perfect for us. The ride is quiet, sufficiently powerful and ""luxury smooth."" The standard leather seats are very comfortable. The inside is laid out thoughtfully and everything is accessed conveniently. Car is quite handsome with top up or down and the convertible top is incredibly easy to operate in all respects. The Audi 3 seems to have all the latest technology---as much as I could possibly need and deal with. The ability to leave my iPod home and enjoy all my music from a custom-loaded, tiny sound card is just one of the many very nice little extras I discovered after buying this car.The windscreen is a great standard feature that is remarkably effective in minimizing the wind inside the cabin---wife thankfully no longer needs to put the windows up when the top is down in order to protect her hairdo. Only oddity is that power seats are not available at any price---no problem for us, though, since I am pretty much the only driver. The car is a bit pricey but the quality seems to be there and I've learned that you get only what you pay for. Thus, I'm confident this A3 cabriolet will be a durable and reliable car for us for many years to come. It is truly a pleasure to drive and I'm quite proud to be seen in it.     Twenty Months Post Purchase: I’ve now owned this car for about 20 months and my opinion, above, is confirmed by my 20 months of ownership. One caveat to my opinion: My Audi is stored throughout the winter months. Therefore, my experience is based upon May through November driving, only. I can’t comment on winter performance.       Also, the complementary service included with the purchase of this car is minimal, at least when I purchased it. Only the first oil change is complementary and prices for everything at Audi are quite steep, as they are with most Euro luxury brands.      Nevertheless, all things considered, I’d buy this car again and continue to be very proud of it and pleased with it.      Updating today, 7/2/2018, after two years and a few months of ownership. I store the car in winter and drive sparingly in summer. Thus, barely 5,000 miles on odometer. That said, no problems at all. Still enjoying the car very much. Totally reliable. Learning of its oddities, like when you drop the top, the windows automatically go up, not down! When you play music from the SD card, you have re-check the shuffle option every time you turn the engine off and re-start. You have to spend money to change the brake fluid after two years, even though you have only 4500 miles on the car? Other than such oddities, I'm perfectly pleased with the car and plan to keep it either until things begin to act up or the styling changes significantly. Rumor has it that this A3 cabriolet model and the A5 cabriolet will soon be discontinued and a new A4 convertible will replace both of them. My guess is that if this happens at all, it won't be for at least a few years. Then, I'll probably get the new model. But for now, I'm perfectly pleased with this beautiful red convertible.",5,2016," Audi A3 Convertible 1.8 TFSI Premium Plus 2dr Convertible (1.8L 4cyl Turbo 6AM)"
"909",2015-11-08,"Carolyn","2016 Audi A3 Convertible 1.8 TFSI Premium Plus S Line 2dr Convertible (1.8L 4cyl Turbo 6AM)","Fantastic!","This car is classy and so much fun to drive. The A3 is for someone who wants luxury and affordability.",5,2016," Audi A3 Convertible 1.8 TFSI Premium Plus S Line 2dr Convertible (1.8L 4cyl Turbo 6AM)"
"910",2017-06-30,"Ashley W","2016 Audi A3 Sedan 1.8 TFSI Premium Plus S Line 4dr Sedan (1.8L 4cyl Turbo 6AM)","Great car, but needs improvement","I'm the biggest Audi fan - they're all I drive. When I bought this car I was so excited since it was beautiful and such a great deal. However, as sad as I am to admit it, the car has some major flaws. You wouldn't think there'd be blind spots in this car, but they're extremely dangerous. They designed the side mirrors to look sleek and sporty, but they're so small you can't see much at all. I had to purchase stick-on blind spot mirrors in order to be able to switch lanes. Anyone that drives my car has the same complaint. Also, the wipers don't go hardly fast enough in the rain. There's been times I've had to pull over because I couldn't see in a normal rainstorm. I never had this problem with my past Audis. Also, within the first year it broke down three times and had to go back to Audi to be fixed. The turbo leaked into the engine, a pipe started disintegrating, and a spark plug clogged - all within the first year. I leased the car so Audi fixed it for free but the fact that these many problems occurred when the car was brand new was extremely concerning. Otherwise the car does drive very well and gets decent mpg. I drive mostly highway to work each day and the mpg is from 30-33. The entertainment system and climate control are also great. Overall I sadly wouldn't recommend this car - which is heartbreaking because I love Audi so much.",3,2016," Audi A3 Sedan 1.8 TFSI Premium Plus S Line 4dr Sedan (1.8L 4cyl Turbo 6AM)"
"911",2017-02-08,"Kee Fly","2016 Audi A3 Sedan 2.0 TFSI Premium Plus S Line quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6AM)","Small Luxury at reasonable price","After having BMWs to Audis (I even did a brief stint in a honda accord, yuck) I found this to be the most likable. I loved my a4 and s4, but due to older age, needed something brand new, didn't want to sacrifice acceleration or comfort. The a3 is noticeably smaller than the a4 of today, same size as the a4 of previous generations. My wife and I fit up front perfectly and comfortably and my 100lb lab in the back. Plenty of trunk space. What attracts me is the fact that it still feels almost as fast as my b8 s4, with the fuel economy that doesn't hurt the wallet. Really the only downside is getting black, I was her a lot. I urge any and everyone to just take a test drive, Great commuter car, fantastic weekend car to the country with the wonderful panoramic sunroof. Skip the nav, your iPhone can do everything anyways. Do get an upgraded stereo. I have basic (audi concert) it sucks when i want to jam I have it turned almost 85-90. Get bose or B&O.",5,2016," Audi A3 Sedan 2.0 TFSI Premium Plus S Line quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6AM)"
"912",2016-09-09,"LolaJade","2016 Audi A3 Sedan 1.8 TFSI Premium 4dr Sedan (1.8L 4cyl Turbo 6AM)","2016 Audi A3 Love Mine!","I was worried going from an A4 to an A3 but for the value I got for the price this car is perfect! Carlsbad Audi is awesome to work with.",5,2016," Audi A3 Sedan 1.8 TFSI Premium 4dr Sedan (1.8L 4cyl Turbo 6AM)"
"913",2016-06-07,"smerdyakov","2016 Audi A3 Sedan 2.0 TFSI Premium Plus S Line quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6AM)","A Goldilocks car: just right!","I was considering trading my 2014 S4 for a 2017 A4, but the annoying center display and contradictory options packages eliminated the A4. I then turned to the A3, which I had thought would be too small: I was wrong, at least for the way I use my car (mostly local driving, usually only with one passenger). I bought a 2.0 Quattro Premium Plus with the sport package, and it accelerates much better than I expected, nearly as well as my S4 did (being smaller and much lighter helps in that regard). As one expects of Audi, the fit and finish, inside and out, is excellent. As far as driving dynamics are concerned, it is very responsive and nimble, feeling much like my Porsche Boxster.Given its smaller size, it may not suit those who have to carry a lot of cargo, or those who have to carry more than one passenger. It may also not be the best car for those who drive a lot of highway miles, due to its short wheelbase. Overall, however, I recommend it highly to those people looking for a sporty, high quality smaller car.",5,2016," Audi A3 Sedan 2.0 TFSI Premium Plus S Line quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6AM)"
"914",2016-05-02,"Tony Rispoli","2016 Audi A3 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6AM)","Pre-lease Test Drive","Great car.  Waiting to see what 2017 has to offer as their standard.",5,2016," Audi A3 Sedan 2.0 TFSI Premium quattro 4dr Sedan AWD (2.0L 4cyl Turbo 6AM)"
"915",2015-11-19,"Sid T.","2016 Audi A3 Sedan 1.8 TFSI Premium Plus 4dr Sedan (1.8L 4cyl Turbo 6AM)","Bang for your buck","This is my first Audi. I've always been a fan of the A3, even before it was changed to a sedan. When the sedan came out, I knew I was going to get that car. Although one of the bad things that this car is always dinged on - The Backseats - I have no complaints. Sure, it's tight back there but I'm never in the back seats so I don't really care that it's small. Perky little engine! So much fun to drive. I can't say that I've driven up the arroyo parkway at about 80-90 mph though.... lol The fuel mileage can be better but then again, I live in Los Angeles and it's stop and go traffic at any point of the day. I have gotten great mileage when I hit an open road. Sound system is good. I feel like there's a slight delay on initial accelaration but I may just have to tweak the settings to fix that.Overall, it's a great car to drive and you get your monies worth.",5,2016," Audi A3 Sedan 1.8 TFSI Premium Plus 4dr Sedan (1.8L 4cyl Turbo 6AM)"
"916",2016-12-06,"PGHCARGUY","2016 Audi A3 Diesel 2.0 TDI Premium 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)","Great Car, Terrible Vibration","This is a fantastic car with a fatal flaw: vibration.  I'm not talking about the normal ""small-car"" road feel.  (I've owned a 1-Series before, as well as a Saab 9-3 Aero).   This is car-manufactured vibration.   When I took the car to the dealership, I was told that 3 tires were ""out of round.""   Audi of North America only approved replacement for 2.  The car is still vibrating at an unacceptable level for a car that costs this much--or really any price above 10K.   I will be calling to have it serviced again.  And it's not just me.  There are vibration issues with a wide-array of A-3's that include various types and in various nations (US, UK, etc.).  Check out: http://www.audiforums.com/forum/audi-a3-12/2015-a3-limo-noise-vibration-214549/page4/       The build quality in this car is simply poor.  How you ship a car with 3 defective tires and replace only 2 is beyond me.   Makes me wonder what else is off that could be causing the vibration.   The car is otherwise great: great steering, good acceleration, great MMI system, nice fit and finish.  But I would not buy this car again, and will never buy another Audi.  Going back to BMW.  ""Truth in Engineering"" turned out to be ""Lies in Engineering.""",2,2016," Audi A3 Diesel 2.0 TDI Premium 4dr Sedan (2.0L 4cyl Turbodiesel 6AM)"
"917",2016-05-09,"Jose","2008 Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)","Jose's review",NA,4,2008," Audi A3 Wagon 2.0T 4dr Wagon (2.0L 4cyl Turbo 6M)"
